Library_Name,rank_within_library,term_name,p_value,z_score,combined_score,overlapping_genes,adjusted_p_value,old_p_value,old_adjusted_p_value
Virus-Host_PPI_P-HIPSTer_2020,1050,West Nile virus SA381/00 non-structural protein 3,0.000346921,88.45232816,704.647713,"['STAT1', 'ELAVL1']",0.001654295,0,0
Virus-Host_PPI_P-HIPSTer_2020,1051,West Nile virus SA93/01 non-structural protein 3,0.000346921,88.45232816,704.647713,"['STAT1', 'ELAVL1']",0.001654295,0,0
Virus-Host_PPI_P-HIPSTer_2020,1052,West Nile virus SPU116/89 non-structural protein 3,0.000346921,88.45232816,704.647713,"['STAT1', 'ELAVL1']",0.001654295,0,0
Virus-Host_PPI_P-HIPSTer_2020,1053,West Nile virus lineage 1 nonstructural protein NS3 (gene: flavivirus polyprotein),0.000346921,88.45232816,704.647713,"['STAT1', 'ELAVL1']",0.001654295,0,0
Virus-Host_PPI_P-HIPSTer_2020,1054,Yaba monkey tumor virus 87R,0.000346921,88.45232816,704.647713,"['STAT1', 'ELAVL1']",0.001654295,0,0
BioPlex_2017,3,GGPS1,0.000106776,165,1508.888145,"['SLTM', 'FAM120A']",0.001672825,0,0
Virus-Host_PPI_P-HIPSTer_2020,1055,Human immunodeficiency virus 1 Pol (gene: gag-pol),0.000355435,27.07945205,215.0695832,"['STAT1', 'YLPM1', 'ELAVL1']",0.001693284,0,0
Virus-Host_PPI_P-HIPSTer_2020,1056,Human adenovirus 36 E3 50K (CR1b),0.000363308,86.34199134,683.850896,"['STAT1', 'ELAVL1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1057,Human adenovirus 6 unknown,0.000363308,86.34199134,683.850896,"['STAT1', 'ELAVL1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1058,Human adenovirus 6 24 kDa protein,0.000363308,86.34199134,683.850896,"['STAT1', 'ELAVL1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1059,Human parechovirus 2 full_polyprotein 1..2179,0.000363308,86.34199134,683.850896,"['STAT1', 'ELAVL1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1060,Molluscum contagiosum virus subtype 1 MC098R (gene: MC098R),0.000363308,86.34199134,683.850896,"['STAT1', 'ELAVL1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1061,Monkeypox virus bifunctional EEV membrane phosphoglycoprotein/associates with A36R,0.000363308,86.34199134,683.850896,"['STAT1', 'ELAVL1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1062,Monkeypox virus complement control protein,0.000363308,86.34199134,683.850896,"['STAT1', 'ELAVL1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1063,Monkeypox virus Zaire-96-I-16 D14L (gene: D14L),0.000363308,86.34199134,683.850896,"['STAT1', 'ELAVL1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1064,Monkeypox virus Zaire-96-I-16 A35R (gene: A35R),0.000363308,86.34199134,683.850896,"['STAT1', 'ELAVL1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1065,Norovirus Hu/GII.4/Berowra/NSW767L/2012/AU full_polyprotein 1..1699,0.000363308,86.34199134,683.850896,"['STAT1', 'ELAVL1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1066,Norovirus Hu/GII.4/GZ2010-L87/Guangzhou/CHN/2011 full_polyprotein 1..1699,0.000363308,86.34199134,683.850896,"['STAT1', 'ELAVL1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1067,Norovirus Hu/Norwalk/20066/2009/VNM protein p48 (gene: POL),0.000363308,86.34199134,683.850896,"['STAT1', 'YLPM1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1068,Yaba-like disease virus 35L protein (gene: 35L),0.000363308,86.34199134,683.850896,"['STAT1', 'YLPM1']",0.001709727,0,0
Virus-Host_PPI_P-HIPSTer_2020,1069,Hepatitis C virus (isolate 6a33) putative NS3 protein,0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1070,Hepatitis C virus genotype 6 NS3 protease/helicase,0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1071,Hepatitis C virus subtype 1a NS3 protease/helicase,0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1072,Hepatitis C virus subtype 4o full_polyprotein 1..3006,0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1073,Human adenovirus 16 ORF1 (gene: E4),0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1074,Human adenovirus 31 E4 ORF1 protein (gene: E4 ORF1),0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1075,Human adenovirus 34 Orf1 protein (gene: E4),0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1076,Human papillomavirus 113 E2 protein (gene: E2),0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1077,Human papillomavirus 122 transforming protein E7 (gene: E7),0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1078,Human papillomavirus type 144 regulatory protein (gene: E2),0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1079,Human rhinovirus B97 1D,0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1080,Influenza A virus (A/Korea/426/1968(H2N2)) nonstructural protein 1 (gene: NS1),0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1081,MW polyomavirus large T antigen,0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1082,Norovirus Hu/GI.2/Leuven/2003/BEL full_polyprotein 1..1788,0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1083,Norovirus Hu/GII-4/CGMH23/2010/TW full_polyprotein 1..1699,0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1084,Norovirus Hu/GII-4/CGMH25/2010/TW full_polyprotein 1..1699,0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1085,Norovirus Hu/Norwalk/10051/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1086,Norovirus Hu/Norwalk/10110/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1087,Norovirus Hu/Norwalk/10199/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1088,Norovirus Hu/Norwalk/10203/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1089,Norovirus Hu/Norwalk/10204/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1090,Norovirus Hu/Norwalk/10223/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1091,Norovirus Hu/Norwalk/10236/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1092,Norovirus Hu/Norwalk/10247/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1093,Norovirus Hu/Norwalk/20010/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1094,Norovirus Hu/Norwalk/20016/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1095,Norovirus Hu/Norwalk/20033/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1096,Norovirus Hu/Norwalk/20035/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1097,Norovirus Hu/Norwalk/20067/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1098,Norovirus Hu/Norwalk/20123/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1099,Norovirus Hu/Norwalk/20128/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1100,Norovirus Hu/Norwalk/20142/2009/VNM protein p48 (gene: POL),0.000380067,84.32980973,664.1109545,"['STAT1', 'YLPM1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1101,Ross River virus nsP4 protein,0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1102,SARS coronavirus nsp8-pp1a/pp1ab (gene: orf1ab),0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1103,Sapovirus Hu/GI.2/BR-DF01/BRA/2009 full_polyprotein 1..2290,0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1104,Sapovirus Hu/Nagoya/NGY-1/2012/JPN non-structural proteins and a major structural protein,0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
Virus-Host_PPI_P-HIPSTer_2020,1105,Variola virus hypothetical protein (gene: B9R),0.000380067,84.32980973,664.1109545,"['STAT1', 'ELAVL1']",0.001728704,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,42,Erlotinib 11-18 GSE65420 down,0.000125378,14.33532934,128.7911235,"['ALYREF', 'KHSRP', 'FAM120A', 'PABPC1', 'TNPO1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,43,DAPT Cochlea 10 uM Post natal day 0 GSE83340 up,0.000167299,13.4424268,116.8916935,"['FAM120A', 'YLPM1', 'PABPC1', 'TNPO1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,44,MSI2 Hematopoietic Stem Overexpression GSE70685 up,0.000215103,17.79603012,150.2766744,"['ALYREF', 'AKR1A1', 'TNPO1', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,45,BEGAIN HCT116 knockdown GSE56788 down,0.000218481,17.72142695,149.3705861,"['STAT1', 'ALYREF', 'PABPC1', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,46,FUS Motor Neuron Knockdown GSE77702 down,0.000218481,17.72142695,149.3705861,"['KHSRP', 'YLPM1', 'PABPC1', 'ELAVL1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,47,Myelodysplastic Syndrome CD34+ GSE63569 up,0.000218481,17.72142695,149.3705861,"['STAT1', 'KHSRP', 'FAM120A', 'PABPC1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,48,RNPK1 A673 knockdown GSE60890 down,0.000218481,17.72142695,149.3705861,"['SLTM', 'IGF2BP2', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,49,DAXX PC3 knockdown GSE68645 down,0.000220184,17.68435374,148.9207771,"['KHSRP', 'FAM120A', 'PABPC1', 'TNPO1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,50,TAF15 Motor Neuron Knockdown GSE77702 down,0.000220184,17.68435374,148.9207771,"['KHSRP', 'YLPM1', 'PABPC1', 'ELAVL1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,51,CDK12 HCT116 knockdown GSE58107 up,0.000221897,17.64743155,148.4731055,"['PABPC1', 'TNPO1', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,52,KH-CB19 Embryonic stem cells 0 hrs GSE57231 down,0.000221897,17.64743155,148.4731055,"['AKR1A1', 'TNPO1', 'SRSF6', 'ELAVL1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,53,Silvestrol KOPT-K1 25nM GSE56887 down,0.000221897,17.64743155,148.4731055,"['ALYREF', 'KHSRP', 'TNPO1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,54,Akti-1-2 HCT116 GSE71900 down,0.000223619,17.61065944,148.0275571,"['STAT1', 'KHSRP', 'FAM120A', 'PABPC1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,55,Cyp26b1 Skin Knockout GSE40436 up,0.000223619,17.61065944,148.0275571,"['FAM120A', 'AKR1A1', 'PABPC1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,56,L254F mutation Lymphoblastoids GSE74263 up,0.000223619,17.61065944,148.0275571,"['KHSRP', 'FAM120A', 'TNPO1', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,57,LKB1 HuH-28 knockdown GSE59855 down,0.000223619,17.61065944,148.0275571,"['IGF2BP2', 'PABPC1', 'TNPO1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,58,LPA2 HCT116 knockdown GSE67931 down,0.000223619,17.61065944,148.0275571,"['STAT1', 'PABPC1', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,59,Lapatinib HCC1419 1uM-70d GSE62074 up,0.000223619,17.61065944,148.0275571,"['KHSRP', 'FAM120A', 'YLPM1', 'PABPC1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,60,MEF2 Skeletal muscle (C2C12 Myoblast) Silencing GSE61205 up,0.000223619,17.61065944,148.0275571,"['FAM120A', 'AKR1A1', 'PABPC1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,61,NMP JJN3 4hr-10nM GSE56623 down,0.000223619,17.61065944,148.0275571,"['STAT1', 'ALYREF', 'KHSRP', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,62,PDPN Macrophages knockdown GSE79160 down,0.000223619,17.61065944,148.0275571,"['KHSRP', 'FAM120A', 'YLPM1', 'PABPC1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,63,TOX4 HCT116 knockdown GSE56788 down,0.000223619,17.61065944,148.0275571,"['ALYREF', 'PABPC1', 'SRSF6', 'ELAVL1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,64,Yersinia pseudotuberculosis Macrophage 18hr GSE67427 down,0.000223619,17.61065944,148.0275571,"['STAT1', 'FAM120A', 'AKR1A1', 'PABPC1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,65,ZNA MCF7 30uM-3hrs GSE59251 down,0.000223619,17.61065944,148.0275571,"['PABPC1', 'TNPO1', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,66,recombinant murine SAA1 Th17 cells 2ng-ml 48 hrs GSE71281 down,0.000223619,17.61065944,148.0275571,"['ALYREF', 'TNPO1', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,67,5-Azacytidine U266 24hr-10nM GSE56623 up,0.000225351,17.57403651,147.5841178,"['SLTM', 'STAT1', 'KHSRP', 'PABPC1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,68,Anisomycin Fibroblasts (3T3 cells) 188.5 nM 1 hr GSE55776 down,0.000225351,17.57403651,147.5841178,"['STAT1', 'FAM120A', 'AKR1A1', 'PABPC1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,69,Autism iPSCs-derived Neural Cultures Differentiation day 11 GSE61476 up,0.000225351,17.57403651,147.5841178,"['KHSRP', 'PABPC1', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,70,BZLT Akata Knockdown GSE79304 down,0.000225351,17.57403651,147.5841178,"['PABPC1', 'TNPO1', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,71,Crizotinib H3122 48hr-300nM GSE64741 down,0.000225351,17.57403651,147.5841178,"['AKR1A1', 'PABPC1', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,72,EPAS1 Yolk sac Knockdown GSE62974 down,0.000225351,17.57403651,147.5841178,"['FAM120A', 'PABPC1', 'TNPO1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,73,Ezh2 Mammary gland knockout GSE70440 up,0.000225351,17.57403651,147.5841178,"['STAT1', 'AKR1A1', 'PABPC1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,74,GLI1 HCT116 (4h) Knockdown GSE57871 down,0.000225351,17.57403651,147.5841178,"['ALYREF', 'FAM120A', 'TNPO1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,75,GLI1 HCT116 (8h) Knockdown GSE57871 down,0.000225351,17.57403651,147.5841178,"['ALYREF', 'FAM120A', 'TNPO1', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,76,GLI1 HCT116 knockdown GSE56788 down,0.000225351,17.57403651,147.5841178,"['ALYREF', 'FAM120A', 'IGF2BP2', 'TNPO1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,77,I-BET MV4-11 GSE71777 down,0.000225351,17.57403651,147.5841178,"['SLTM', 'FAM120A', 'IGF2BP2', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,78,Imatinib BM1K-BM9 5uM GSE60065 up,0.000225351,17.57403651,147.5841178,"['STAT1', 'KHSRP', 'TNPO1', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,79,LPS Astrocyte GSE75246 up,0.000225351,17.57403651,147.5841178,"['STAT1', 'PABPC1', 'TNPO1', 'ELAVL1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,80,LPS Microglia GSE75246 up,0.000225351,17.57403651,147.5841178,"['STAT1', 'FAM120A', 'PABPC1', 'TNPO1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,81,MSI2 Hematopoietic Stem Overexpression GSE70685 down,0.000225351,17.57403651,147.5841178,"['KHSRP', 'FAM120A', 'YLPM1', 'PABPC1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,82,Myelodysplastic Syndrome Bone Marrow GSE63816 up,0.000225351,17.57403651,147.5841178,"['KHSRP', 'PABPC1', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,83,NAF1 MCF-7 knockdown GSE66158 down,0.000225351,17.57403651,147.5841178,"['FAM120A', 'PABPC1', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,84,NHERF2 HCT116 knockdown GSE67931 down,0.000225351,17.57403651,147.5841178,"['SLTM', 'STAT1', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,85,PBS-1086 11-18 GSE65420 down,0.000225351,17.57403651,147.5841178,"['STAT1', 'ALYREF', 'PABPC1', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,86,PNN  HCET knockdown GSE73060 up,0.000225351,17.57403651,147.5841178,"['PABPC1', 'TNPO1', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,87,PRMT5 A549 Knockdown GSE80182 up,0.000225351,17.57403651,147.5841178,"['ALYREF', 'KHSRP', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,88,Panobinostat Neuroblastoma 5mg-kg GSE69869 down,0.000225351,17.57403651,147.5841178,"['PABPC1', 'TNPO1', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,89,Ptbp1 Embryonic stem cell (mESC) knockdown GSE71075 down,0.000225351,17.57403651,147.5841178,"['ALYREF', 'IGF2BP2', 'PABPC1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,90,RGS18 HCT116 knockdown GSE56788 down,0.000225351,17.57403651,147.5841178,"['KHSRP', 'YLPM1', 'TNPO1', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,91,Rocaglamide A HEK 293 T-REx cell GSE70211 up,0.000225351,17.57403651,147.5841178,"['KHSRP', 'PABPC1', 'TNPO1', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,92,Salmonella HT-29 cells (shCTRL) 0.5hrs GSE62520 up,0.000225351,17.57403651,147.5841178,"['ALYREF', 'KHSRP', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,93,miR-18a Heart Knockout GSE63813 up,0.000225351,17.57403651,147.5841178,"['AKR1A1', 'PABPC1', 'TNPO1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,94,All-trans retinoic acid Embryonal carcinoma cell line 6 hrs GSE56893 down,0.000227093,17.53756185,147.1427736,"['ALYREF', 'KHSRP', 'PABPC1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,95,Asxl1 BM-derived Mesenchymal stem/progenitor cells (MSPCs) Knockout GSE75787 down,0.000227093,17.53756185,147.1427736,"['KHSRP', 'FAM120A', 'AKR1A1', 'PABPC1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,96,BRD9-inhibitor HL60 GSE79284 down,0.000227093,17.53756185,147.1427736,"['ALYREF', 'PABPC1', 'TNPO1', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,97,CPI360 KARPAS-422 GSE62056 up,0.000227093,17.53756185,147.1427736,"['STAT1', 'KHSRP', 'PABPC1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,98,Ch25h BMDM Knockout GSE58993 down,0.000227093,17.53756185,147.1427736,"['STAT1', 'AKR1A1', 'IGF2BP2', 'PABPC1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,99,Colorectal Cancer Colon (Whole tissue) GSE74369 up,0.000227093,17.53756185,147.1427736,"['STAT1', 'AKR1A1', 'PABPC1', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,100,EPZ6438 KARPAS-422 GSE62056 up,0.000227093,17.53756185,147.1427736,"['STAT1', 'KHSRP', 'PABPC1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,101,FBXL10 Male - Whole embryo Ablation GSE76552 down,0.000227093,17.53756185,147.1427736,"['ALYREF', 'AKR1A1', 'PABPC1', 'ELAVL1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,102,Fanconi Anemia iPSCs GSE57826 up,0.000227093,17.53756185,147.1427736,"['ALYREF', 'KHSRP', 'SRSF6', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,103,GSK126 KARPAS-422 GSE62056 up,0.000227093,17.53756185,147.1427736,"['STAT1', 'KHSRP', 'PABPC1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,104,Gefitinib NSCLC-Parental PC9 24hrs GSE75602 down,0.000227093,17.53756185,147.1427736,"['KHSRP', 'FAM120A', 'PABPC1', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,105,Gtf2ird1 Lip tissue Knockout GSE81082 up,0.000227093,17.53756185,147.1427736,"['SLTM', 'STAT1', 'FAM120A', 'PABPC1']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,106,INK128 MDA-MB-231 200nM-2hr GSE61375 down,0.000227093,17.53756185,147.1427736,"['KHSRP', 'PABPC1', 'TNPO1', 'RBMX']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,107,IRF1 Primary bone marrow-derived macrophages (BMDM) Knockout GSE77885 down,0.000227093,17.53756185,147.1427736,"['KHSRP', 'PABPC1', 'TNPO1', 'SRSF6']",0.001732932,0,0
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,108,Irf4 CD8+ T cells knockout GSE49929 up,0.000227093,17.53756185,147.1427736,"['SLTM', 'STAT1', 'ALYREF', 'SRSF6']",0.001732932,0,0
